version,trade_id,entry_mode,stock_code,stock_name,session,scan_session,decision_session,decision_time,session_valid_at_decision,strategy,TP,SL,signal_time,entry_time,exit_time,holding_sec,entry_price,exit_price,return_rate,MFE,MAE,result,score,score_trading_value,score_high_position,score_value_growth,score_volume_growth,shadow_group,pre_fail_reason,medium_trend_positive_count,medium_trend_all_positive,wide_high_gap_lower_bound,wide_high_gap_upper_bound,signal_price,entry_decision_time,entry_signal_price,entry_delay_from_first75_sec,entry_vs_first75_pct,high_gap,trading_value_source,actual_trading_value,estimated_trading_value,first_ws_time,first_ws_price,first_ws_delay_sec,first_ws_vs_signal_pct,first_ws_vs_entry_pct,first_ws_gap_abs_pct,watch_start_time,watch_start_price,watch_start_score,watch_to_signal_sec,watch_episode_id,watch_episode_start_time,watch_episode_start_price,watch_episode_start_score,watch_episode_to_signal_sec,stock_entry_seq_today,mode_entry_seq_today,is_reentry,previous_same_mode_result,previous_same_mode_trade_id,scan_start_time,first_75_time,first_75_price,first_75_score,first_75_pre_result,first_75_pre_status,first_75_pre_reason,price_30s_positive,price_60s_positive,first75_price_30s_positive,had_prior_shadow_70_74,prior_shadow_trade_id,prior_shadow_time,prior_shadow_price,prior_shadow_score,prior_shadow_to_first75_sec,prior_shadow_to_first75_pct,pre_status,pre_entry_type,later_pass_origin,first_75_to_pre_entry_sec,confirm_first_signal_time,confirm_first_signal_price,confirm_delay_sec,confirm_rise_pct,strategy_family,strategy_name,strategy_status,rule_version,grid_family,cost_model_version,gross_return_pct,estimated_net_return_pct,cost_status,entry_source_timestamp,entry_data_age_ms,opening_range_complete,opening_range_high,opening_range_low,breakout_seen_at,retest_seen_at,reclaim_seen_at,market_proxy_return_pct,relative_strength_pctp,market_data_status,opening_leader_episode_id,shared_entry_group_id,candidate_first_seen_time,first_rank,entry_rank,best_rank,top_n_dwell_sec,reference_high,reference_high_source,reference_high_cutoff_time,price_change_15s,price_change_15s_actual_sec,price_change_30s,price_change_30s_actual_sec,price_change_60s,price_change_60s_actual_sec,price_change_120s,price_change_120s_actual_sec,price_change_180s,price_change_180s_actual_sec,price_change_300s,price_change_300s_actual_sec,high_gap_change_30s,high_gap_change_30s_actual_sec,high_gap_change_60s,high_gap_change_60s_actual_sec,high_gap_change_120s,high_gap_change_120s_actual_sec,high_gap_change_180s,high_gap_change_180s_actual_sec,high_gap_change_300s,high_gap_change_300s_actual_sec
v2.1.1,20260915_030530_WIDE_HIGH_GAP_SHADOW_E019_110915358906,WIDE_HIGH_GAP_SHADOW,030530,원익홀딩스,MAIN,MAIN,MAIN,2026-09-15 11:09:15.356,True,T175_S225,1.75,-2.25,2026-09-15 11:09:15.356,2026-09-15 11:09:15.358,2026-09-15 11:47:28.617,2293.259,25925.9,25300.0,-2.414,0.093,-2.414,STOP_LOSS,49,40,0,5,4,WIDE_HIGH_GAP_SHADOW,,,,3.0,4.5,25900.0,2026-09-15 11:09:15.356,25900.0,,,3.177570093457944,ACTUAL,164240000000.0,168245286300.0,2026-09-15 11:09:15.462,25850.0,0.105659,-0.19305019305019305,-0.29275743561457007,0.19305019305019305,,,,,20260915_030530_WIDE_E019,2026-09-15 11:09:15.356,25900.0,49.0,0.0,25,19,True,OPEN,20260915_030530_WIDE_HIGH_GAP_SHADOW_E018_105614489708,2026-09-15 11:08:48.851,,,,,,,-0.1926782273603083,-0.1926782273603083,,False,,,,,,,,,,,,,,,,WIDE_HIGH_GAP_SHADOW,,,LEGACY_169,stock_0p24_v20,-2.4142,-2.6542,ESTIMATED,,,,,,,,,,,,,,,,,,,,,,-0.1926782273603083,24.323312997817993,-0.1926782273603083,24.323312997817993,-0.1926782273603083,52.565571784973145,-0.1926782273603083,133.01679301261902,-0.7662835249042145,187.2409017086029,0.3875968992248062,290.7162199020386,0.18691588785046687,24.323312997817993,0.18691588785046687,52.565571784973145,0.18691588785046687,133.01679301261902,0.7476635514018692,187.2409017086029,-0.37383177570093507,290.7162199020386
v2.1.1,20260915_030530_WIDE_HIGH_GAP_SHADOW_E019_110915358906,WIDE_HIGH_GAP_SHADOW,030530,원익홀딩스,MAIN,MAIN,MAIN,2026-09-15 11:09:15.356,True,T200_S225,2.0,-2.25,2026-09-15 11:09:15.356,2026-09-15 11:09:15.358,2026-09-15 11:47:28.617,2293.259,25925.9,25300.0,-2.414,0.093,-2.414,STOP_LOSS,49,40,0,5,4,WIDE_HIGH_GAP_SHADOW,,,,3.0,4.5,25900.0,2026-09-15 11:09:15.356,25900.0,,,3.177570093457944,ACTUAL,164240000000.0,168245286300.0,2026-09-15 11:09:15.462,25850.0,0.105659,-0.19305019305019305,-0.29275743561457007,0.19305019305019305,,,,,20260915_030530_WIDE_E019,2026-09-15 11:09:15.356,25900.0,49.0,0.0,25,19,True,OPEN,20260915_030530_WIDE_HIGH_GAP_SHADOW_E018_105614489708,2026-09-15 11:08:48.851,,,,,,,-0.1926782273603083,-0.1926782273603083,,False,,,,,,,,,,,,,,,,WIDE_HIGH_GAP_SHADOW,,,LEGACY_169,stock_0p24_v20,-2.4142,-2.6542,ESTIMATED,,,,,,,,,,,,,,,,,,,,,,-0.1926782273603083,24.323312997817993,-0.1926782273603083,24.323312997817993,-0.1926782273603083,52.565571784973145,-0.1926782273603083,133.01679301261902,-0.7662835249042145,187.2409017086029,0.3875968992248062,290.7162199020386,0.18691588785046687,24.323312997817993,0.18691588785046687,52.565571784973145,0.18691588785046687,133.01679301261902,0.7476635514018692,187.2409017086029,-0.37383177570093507,290.7162199020386
v2.1.1,20260915_030530_WIDE_HIGH_GAP_SHADOW_E019_110915358906,WIDE_HIGH_GAP_SHADOW,030530,원익홀딩스,MAIN,MAIN,MAIN,2026-09-15 11:09:15.356,True,T225_S225,2.25,-2.25,2026-09-15 11:09:15.356,2026-09-15 11:09:15.358,2026-09-15 11:47:28.617,2293.259,25925.9,25300.0,-2.414,0.093,-2.414,STOP_LOSS,49,40,0,5,4,WIDE_HIGH_GAP_SHADOW,,,,3.0,4.5,25900.0,2026-09-15 11:09:15.356,25900.0,,,3.177570093457944,ACTUAL,164240000000.0,168245286300.0,2026-09-15 11:09:15.462,25850.0,0.105659,-0.19305019305019305,-0.29275743561457007,0.19305019305019305,,,,,20260915_030530_WIDE_E019,2026-09-15 11:09:15.356,25900.0,49.0,0.0,25,19,True,OPEN,20260915_030530_WIDE_HIGH_GAP_SHADOW_E018_105614489708,2026-09-15 11:08:48.851,,,,,,,-0.1926782273603083,-0.1926782273603083,,False,,,,,,,,,,,,,,,,WIDE_HIGH_GAP_SHADOW,,,LEGACY_169,stock_0p24_v20,-2.4142,-2.6542,ESTIMATED,,,,,,,,,,,,,,,,,,,,,,-0.1926782273603083,24.323312997817993,-0.1926782273603083,24.323312997817993,-0.1926782273603083,52.565571784973145,-0.1926782273603083,133.01679301261902,-0.7662835249042145,187.2409017086029,0.3875968992248062,290.7162199020386,0.18691588785046687,24.323312997817993,0.18691588785046687,52.565571784973145,0.18691588785046687,133.01679301261902,0.7476635514018692,187.2409017086029,-0.37383177570093507,290.7162199020386
v2.1.1,20260915_030530_WIDE_HIGH_GAP_SHADOW_E019_110915358906,WIDE_HIGH_GAP_SHADOW,030530,원익홀딩스,MAIN,MAIN,MAIN,2026-09-15 11:09:15.356,True,T250_S225,2.5,-2.25,2026-09-15 11:09:15.356,2026-09-15 11:09:15.358,2026-09-15 11:47:28.640,2293.282,25925.9,25300.0,-2.414,0.093,-2.414,STOP_LOSS,49,40,0,5,4,WIDE_HIGH_GAP_SHADOW,,,,3.0,4.5,25900.0,2026-09-15 11:09:15.356,25900.0,,,3.177570093457944,ACTUAL,164240000000.0,168245286300.0,2026-09-15 11:09:15.462,25850.0,0.105659,-0.19305019305019305,-0.29275743561457007,0.19305019305019305,,,,,20260915_030530_WIDE_E019,2026-09-15 11:09:15.356,25900.0,49.0,0.0,25,19,True,OPEN,20260915_030530_WIDE_HIGH_GAP_SHADOW_E018_105614489708,2026-09-15 11:08:48.851,,,,,,,-0.1926782273603083,-0.1926782273603083,,False,,,,,,,,,,,,,,,,WIDE_HIGH_GAP_SHADOW,,,LEGACY_169,stock_0p24_v20,-2.4142,-2.6542,ESTIMATED,,,,,,,,,,,,,,,,,,,,,,-0.1926782273603083,24.323312997817993,-0.1926782273603083,24.323312997817993,-0.1926782273603083,52.565571784973145,-0.1926782273603083,133.01679301261902,-0.7662835249042145,187.2409017086029,0.3875968992248062,290.7162199020386,0.18691588785046687,24.323312997817993,0.18691588785046687,52.565571784973145,0.18691588785046687,133.01679301261902,0.7476635514018692,187.2409017086029,-0.37383177570093507,290.7162199020386
v2.1.1,20260915_030530_WIDE_HIGH_GAP_SHADOW_E019_110915358906,WIDE_HIGH_GAP_SHADOW,030530,원익홀딩스,MAIN,MAIN,MAIN,2026-09-15 11:09:15.356,True,T275_S225,2.75,-2.25,2026-09-15 11:09:15.356,2026-09-15 11:09:15.358,2026-09-15 11:47:28.640,2293.282,25925.9,25300.0,-2.414,0.093,-2.414,STOP_LOSS,49,40,0,5,4,WIDE_HIGH_GAP_SHADOW,,,,3.0,4.5,25900.0,2026-09-15 11:09:15.356,25900.0,,,3.177570093457944,ACTUAL,164240000000.0,168245286300.0,2026-09-15 11:09:15.462,25850.0,0.105659,-0.19305019305019305,-0.29275743561457007,0.19305019305019305,,,,,20260915_030530_WIDE_E019,2026-09-15 11:09:15.356,25900.0,49.0,0.0,25,19,True,OPEN,20260915_030530_WIDE_HIGH_GAP_SHADOW_E018_105614489708,2026-09-15 11:08:48.851,,,,,,,-0.1926782273603083,-0.1926782273603083,,False,,,,,,,,,,,,,,,,WIDE_HIGH_GAP_SHADOW,,,LEGACY_169,stock_0p24_v20,-2.4142,-2.6542,ESTIMATED,,,,,,,,,,,,,,,,,,,,,,-0.1926782273603083,24.323312997817993,-0.1926782273603083,24.323312997817993,-0.1926782273603083,52.565571784973145,-0.1926782273603083,133.01679301261902,-0.7662835249042145,187.2409017086029,0.3875968992248062,290.7162199020386,0.18691588785046687,24.323312997817993,0.18691588785046687,52.565571784973145,0.18691588785046687,133.01679301261902,0.7476635514018692,187.2409017086029,-0.37383177570093507,290.7162199020386
v2.1.1,20260915_030530_WIDE_HIGH_GAP_SHADOW_E019_110915358906,WIDE_HIGH_GAP_SHADOW,030530,원익홀딩스,MAIN,MAIN,MAIN,2026-09-15 11:09:15.356,True,T300_S225,3.0,-2.25,2026-09-15 11:09:15.356,2026-09-15 11:09:15.358,2026-09-15 11:47:28.640,2293.282,25925.9,25300.0,-2.414,0.093,-2.414,STOP_LOSS,49,40,0,5,4,WIDE_HIGH_GAP_SHADOW,,,,3.0,4.5,25900.0,2026-09-15 11:09:15.356,25900.0,,,3.177570093457944,ACTUAL,164240000000.0,168245286300.0,2026-09-15 11:09:15.462,25850.0,0.105659,-0.19305019305019305,-0.29275743561457007,0.19305019305019305,,,,,20260915_030530_WIDE_E019,2026-09-15 11:09:15.356,25900.0,49.0,0.0,25,19,True,OPEN,20260915_030530_WIDE_HIGH_GAP_SHADOW_E018_105614489708,2026-09-15 11:08:48.851,,,,,,,-0.1926782273603083,-0.1926782273603083,,False,,,,,,,,,,,,,,,,WIDE_HIGH_GAP_SHADOW,,,LEGACY_169,stock_0p24_v20,-2.4142,-2.6542,ESTIMATED,,,,,,,,,,,,,,,,,,,,,,-0.1926782273603083,24.323312997817993,-0.1926782273603083,24.323312997817993,-0.1926782273603083,52.565571784973145,-0.1926782273603083,133.01679301261902,-0.7662835249042145,187.2409017086029,0.3875968992248062,290.7162199020386,0.18691588785046687,24.323312997817993,0.18691588785046687,52.565571784973145,0.18691588785046687,133.01679301261902,0.7476635514018692,187.2409017086029,-0.37383177570093507,290.7162199020386
v2.1.1,20260915_030530_WIDE_HIGH_GAP_SHADOW_E019_110915358906,WIDE_HIGH_GAP_SHADOW,030530,원익홀딩스,MAIN,MAIN,MAIN,2026-09-15 11:09:15.356,True,T325_S225,3.25,-2.25,2026-09-15 11:09:15.356,2026-09-15 11:09:15.358,2026-09-15 11:47:28.641,2293.283,25925.9,25300.0,-2.414,0.093,-2.414,STOP_LOSS,49,40,0,5,4,WIDE_HIGH_GAP_SHADOW,,,,3.0,4.5,25900.0,2026-09-15 11:09:15.356,25900.0,,,3.177570093457944,ACTUAL,164240000000.0,168245286300.0,2026-09-15 11:09:15.462,25850.0,0.105659,-0.19305019305019305,-0.29275743561457007,0.19305019305019305,,,,,20260915_030530_WIDE_E019,2026-09-15 11:09:15.356,25900.0,49.0,0.0,25,19,True,OPEN,20260915_030530_WIDE_HIGH_GAP_SHADOW_E018_105614489708,2026-09-15 11:08:48.851,,,,,,,-0.1926782273603083,-0.1926782273603083,,False,,,,,,,,,,,,,,,,WIDE_HIGH_GAP_SHADOW,,,LEGACY_169,stock_0p24_v20,-2.4142,-2.6542,ESTIMATED,,,,,,,,,,,,,,,,,,,,,,-0.1926782273603083,24.323312997817993,-0.1926782273603083,24.323312997817993,-0.1926782273603083,52.565571784973145,-0.1926782273603083,133.01679301261902,-0.7662835249042145,187.2409017086029,0.3875968992248062,290.7162199020386,0.18691588785046687,24.323312997817993,0.18691588785046687,52.565571784973145,0.18691588785046687,133.01679301261902,0.7476635514018692,187.2409017086029,-0.37383177570093507,290.7162199020386
v2.1.1,20260915_030530_WIDE_HIGH_GAP_SHADOW_E019_110915358906,WIDE_HIGH_GAP_SHADOW,030530,원익홀딩스,MAIN,MAIN,MAIN,2026-09-15 11:09:15.356,True,T350_S225,3.5,-2.25,2026-09-15 11:09:15.356,2026-09-15 11:09:15.358,2026-09-15 11:47:28.641,2293.283,25925.9,25300.0,-2.414,0.093,-2.414,STOP_LOSS,49,40,0,5,4,WIDE_HIGH_GAP_SHADOW,,,,3.0,4.5,25900.0,2026-09-15 11:09:15.356,25900.0,,,3.177570093457944,ACTUAL,164240000000.0,168245286300.0,2026-09-15 11:09:15.462,25850.0,0.105659,-0.19305019305019305,-0.29275743561457007,0.19305019305019305,,,,,20260915_030530_WIDE_E019,2026-09-15 11:09:15.356,25900.0,49.0,0.0,25,19,True,OPEN,20260915_030530_WIDE_HIGH_GAP_SHADOW_E018_105614489708,2026-09-15 11:08:48.851,,,,,,,-0.1926782273603083,-0.1926782273603083,,False,,,,,,,,,,,,,,,,WIDE_HIGH_GAP_SHADOW,,,LEGACY_169,stock_0p24_v20,-2.4142,-2.6542,ESTIMATED,,,,,,,,,,,,,,,,,,,,,,-0.1926782273603083,24.323312997817993,-0.1926782273603083,24.323312997817993,-0.1926782273603083,52.565571784973145,-0.1926782273603083,133.01679301261902,-0.7662835249042145,187.2409017086029,0.3875968992248062,290.7162199020386,0.18691588785046687,24.323312997817993,0.18691588785046687,52.565571784973145,0.18691588785046687,133.01679301261902,0.7476635514018692,187.2409017086029,-0.37383177570093507,290.7162199020386
v2.1.1,20260915_030530_WIDE_HIGH_GAP_SHADOW_E019_110915358906,WIDE_HIGH_GAP_SHADOW,030530,원익홀딩스,MAIN,MAIN,MAIN,2026-09-15 11:09:15.356,True,T375_S225,3.75,-2.25,2026-09-15 11:09:15.356,2026-09-15 11:09:15.358,2026-09-15 11:47:28.641,2293.283,25925.9,25300.0,-2.414,0.093,-2.414,STOP_LOSS,49,40,0,5,4,WIDE_HIGH_GAP_SHADOW,,,,3.0,4.5,25900.0,2026-09-15 11:09:15.356,25900.0,,,3.177570093457944,ACTUAL,164240000000.0,168245286300.0,2026-09-15 11:09:15.462,25850.0,0.105659,-0.19305019305019305,-0.29275743561457007,0.19305019305019305,,,,,20260915_030530_WIDE_E019,2026-09-15 11:09:15.356,25900.0,49.0,0.0,25,19,True,OPEN,20260915_030530_WIDE_HIGH_GAP_SHADOW_E018_105614489708,2026-09-15 11:08:48.851,,,,,,,-0.1926782273603083,-0.1926782273603083,,False,,,,,,,,,,,,,,,,WIDE_HIGH_GAP_SHADOW,,,LEGACY_169,stock_0p24_v20,-2.4142,-2.6542,ESTIMATED,,,,,,,,,,,,,,,,,,,,,,-0.1926782273603083,24.323312997817993,-0.1926782273603083,24.323312997817993,-0.1926782273603083,52.565571784973145,-0.1926782273603083,133.01679301261902,-0.7662835249042145,187.2409017086029,0.3875968992248062,290.7162199020386,0.18691588785046687,24.323312997817993,0.18691588785046687,52.565571784973145,0.18691588785046687,133.01679301261902,0.7476635514018692,187.2409017086029,-0.37383177570093507,290.7162199020386
v2.1.1,20260915_030530_WIDE_HIGH_GAP_SHADOW_E019_110915358906,WIDE_HIGH_GAP_SHADOW,030530,원익홀딩스,MAIN,MAIN,MAIN,2026-09-15 11:09:15.356,True,T400_S225,4.0,-2.25,2026-09-15 11:09:15.356,2026-09-15 11:09:15.358,2026-09-15 11:47:28.641,2293.283,25925.9,25300.0,-2.414,0.093,-2.414,STOP_LOSS,49,40,0,5,4,WIDE_HIGH_GAP_SHADOW,,,,3.0,4.5,25900.0,2026-09-15 11:09:15.356,25900.0,,,3.177570093457944,ACTUAL,164240000000.0,168245286300.0,2026-09-15 11:09:15.462,25850.0,0.105659,-0.19305019305019305,-0.29275743561457007,0.19305019305019305,,,,,20260915_030530_WIDE_E019,2026-09-15 11:09:15.356,25900.0,49.0,0.0,25,19,True,OPEN,20260915_030530_WIDE_HIGH_GAP_SHADOW_E018_105614489708,2026-09-15 11:08:48.851,,,,,,,-0.1926782273603083,-0.1926782273603083,,False,,,,,,,,,,,,,,,,WIDE_HIGH_GAP_SHADOW,,,LEGACY_169,stock_0p24_v20,-2.4142,-2.6542,ESTIMATED,,,,,,,,,,,,,,,,,,,,,,-0.1926782273603083,24.323312997817993,-0.1926782273603083,24.323312997817993,-0.1926782273603083,52.565571784973145,-0.1926782273603083,133.01679301261902,-0.7662835249042145,187.2409017086029,0.3875968992248062,290.7162199020386,0.18691588785046687,24.323312997817993,0.18691588785046687,52.565571784973145,0.18691588785046687,133.01679301261902,0.7476635514018692,187.2409017086029,-0.37383177570093507,290.7162199020386
v2.1.1,20260915_030530_WIDE_HIGH_GAP_SHADOW_E023_114030174153,WIDE_HIGH_GAP_SHADOW,030530,원익홀딩스,MAIN,MAIN,MAIN,2026-09-15 11:40:30.172,True,T100_S100,1.0,-1.0,2026-09-15 11:40:30.172,2026-09-15 11:40:30.174,2026-09-15 11:47:28.713,418.54,25575.55,25300.0,-1.077,0.291,-1.077,STOP_LOSS,49,40,0,5,4,WIDE_HIGH_GAP_SHADOW,,,,3.0,4.5,25550.0,2026-09-15 11:40:30.172,25550.0,,,4.485981308411215,ACTUAL,175236000000.0,176850457000.0,2026-09-15 11:40:30.253,25600.0,0.081072,0.19569471624266144,0.095599117125553,0.19569471624266144,,,,,20260915_030530_WIDE_E023,2026-09-15 11:40:30.172,25550.0,49.0,0.0,29,23,True,OPEN,20260915_030530_WIDE_HIGH_GAP_SHADOW_E022_113750437121,2026-09-15 11:40:05.131,,,,,,,0.3929273084479371,0.3929273084479371,,False,,,,,,,,,,,,,,,,WIDE_HIGH_GAP_SHADOW,,,LEGACY_169,stock_0p24_v20,-1.0774,-1.3174,ESTIMATED,,,,,,,,,,,,,,,,,,,,,,0.3929273084479371,27.64950132369995,0.3929273084479371,27.64950132369995,0.3929273084479371,53.5085985660553,0.3929273084479371,107.34999251365662,0.19607843137254902,186.16858673095703,-0.1953125,294.36464977264404,-0.3738317757009346,27.64950132369995,-0.3738317757009346,53.5085985660553,-0.3738317757009346,107.34999251365662,-0.18691588785046775,186.16858673095703,0.18691588785046687,294.36464977264404
v2.1.1,20260915_030530_WIDE_HIGH_GAP_SHADOW_E023_114030174153,WIDE_HIGH_GAP_SHADOW,030530,원익홀딩스,MAIN,MAIN,MAIN,2026-09-15 11:40:30.172,True,T125_S100,1.25,-1.0,2026-09-15 11:40:30.172,2026-09-15 11:40:30.174,2026-09-15 11:47:28.713,418.54,25575.55,25300.0,-1.077,0.291,-1.077,STOP_LOSS,49,40,0,5,4,WIDE_HIGH_GAP_SHADOW,,,,3.0,4.5,25550.0,2026-09-15 11:40:30.172,25550.0,,,4.485981308411215,ACTUAL,175236000000.0,176850457000.0,2026-09-15 11:40:30.253,25600.0,0.081072,0.19569471624266144,0.095599117125553,0.19569471624266144,,,,,20260915_030530_WIDE_E023,2026-09-15 11:40:30.172,25550.0,49.0,0.0,29,23,True,OPEN,20260915_030530_WIDE_HIGH_GAP_SHADOW_E022_113750437121,2026-09-15 11:40:05.131,,,,,,,0.3929273084479371,0.3929273084479371,,False,,,,,,,,,,,,,,,,WIDE_HIGH_GAP_SHADOW,,,LEGACY_169,stock_0p24_v20,-1.0774,-1.3174,ESTIMATED,,,,,,,,,,,,,,,,,,,,,,0.3929273084479371,27.64950132369995,0.3929273084479371,27.64950132369995,0.3929273084479371,53.5085985660553,0.3929273084479371,107.34999251365662,0.19607843137254902,186.16858673095703,-0.1953125,294.36464977264404,-0.3738317757009346,27.64950132369995,-0.3738317757009346,53.5085985660553,-0.3738317757009346,107.34999251365662,-0.18691588785046775,186.16858673095703,0.18691588785046687,294.36464977264404
v2.1.1,20260915_030530_WIDE_HIGH_GAP_SHADOW_E023_114030174153,WIDE_HIGH_GAP_SHADOW,030530,원익홀딩스,MAIN,MAIN,MAIN,2026-09-15 11:40:30.172,True,T150_S100,1.5,-1.0,2026-09-15 11:40:30.172,2026-09-15 11:40:30.174,2026-09-15 11:47:28.713,418.54,25575.55,25300.0,-1.077,0.291,-1.077,STOP_LOSS,49,40,0,5,4,WIDE_HIGH_GAP_SHADOW,,,,3.0,4.5,25550.0,2026-09-15 11:40:30.172,25550.0,,,4.485981308411215,ACTUAL,175236000000.0,176850457000.0,2026-09-15 11:40:30.253,25600.0,0.081072,0.19569471624266144,0.095599117125553,0.19569471624266144,,,,,20260915_030530_WIDE_E023,2026-09-15 11:40:30.172,25550.0,49.0,0.0,29,23,True,OPEN,20260915_030530_WIDE_HIGH_GAP_SHADOW_E022_113750437121,2026-09-15 11:40:05.131,,,,,,,0.3929273084479371,0.3929273084479371,,False,,,,,,,,,,,,,,,,WIDE_HIGH_GAP_SHADOW,,,LEGACY_169,stock_0p24_v20,-1.0774,-1.3174,ESTIMATED,,,,,,,,,,,,,,,,,,,,,,0.3929273084479371,27.64950132369995,0.3929273084479371,27.64950132369995,0.3929273084479371,53.5085985660553,0.3929273084479371,107.34999251365662,0.19607843137254902,186.16858673095703,-0.1953125,294.36464977264404,-0.3738317757009346,27.64950132369995,-0.3738317757009346,53.5085985660553,-0.3738317757009346,107.34999251365662,-0.18691588785046775,186.16858673095703,0.18691588785046687,294.36464977264404
v2.1.1,20260915_030530_WIDE_HIGH_GAP_SHADOW_E023_114030174153,WIDE_HIGH_GAP_SHADOW,030530,원익홀딩스,MAIN,MAIN,MAIN,2026-09-15 11:40:30.172,True,T175_S100,1.75,-1.0,2026-09-15 11:40:30.172,2026-09-15 11:40:30.174,2026-09-15 11:47:28.714,418.541,25575.55,25300.0,-1.077,0.291,-1.077,STOP_LOSS,49,40,0,5,4,WIDE_HIGH_GAP_SHADOW,,,,3.0,4.5,25550.0,2026-09-15 11:40:30.172,25550.0,,,4.485981308411215,ACTUAL,175236000000.0,176850457000.0,2026-09-15 11:40:30.253,25600.0,0.081072,0.19569471624266144,0.095599117125553,0.19569471624266144,,,,,20260915_030530_WIDE_E023,2026-09-15 11:40:30.172,25550.0,49.0,0.0,29,23,True,OPEN,20260915_030530_WIDE_HIGH_GAP_SHADOW_E022_113750437121,2026-09-15 11:40:05.131,,,,,,,0.3929273084479371,0.3929273084479371,,False,,,,,,,,,,,,,,,,WIDE_HIGH_GAP_SHADOW,,,LEGACY_169,stock_0p24_v20,-1.0774,-1.3174,ESTIMATED,,,,,,,,,,,,,,,,,,,,,,0.3929273084479371,27.64950132369995,0.3929273084479371,27.64950132369995,0.3929273084479371,53.5085985660553,0.3929273084479371,107.34999251365662,0.19607843137254902,186.16858673095703,-0.1953125,294.36464977264404,-0.3738317757009346,27.64950132369995,-0.3738317757009346,53.5085985660553,-0.3738317757009346,107.34999251365662,-0.18691588785046775,186.16858673095703,0.18691588785046687,294.36464977264404
v2.1.1,20260915_030530_WIDE_HIGH_GAP_SHADOW_E023_114030174153,WIDE_HIGH_GAP_SHADOW,030530,원익홀딩스,MAIN,MAIN,MAIN,2026-09-15 11:40:30.172,True,T200_S100,2.0,-1.0,2026-09-15 11:40:30.172,2026-09-15 11:40:30.174,2026-09-15 11:47:28.714,418.541,25575.55,25300.0,-1.077,0.291,-1.077,STOP_LOSS,49,40,0,5,4,WIDE_HIGH_GAP_SHADOW,,,,3.0,4.5,25550.0,2026-09-15 11:40:30.172,25550.0,,,4.485981308411215,ACTUAL,175236000000.0,176850457000.0,2026-09-15 11:40:30.253,25600.0,0.081072,0.19569471624266144,0.095599117125553,0.19569471624266144,,,,,20260915_030530_WIDE_E023,2026-09-15 11:40:30.172,25550.0,49.0,0.0,29,23,True,OPEN,20260915_030530_WIDE_HIGH_GAP_SHADOW_E022_113750437121,2026-09-15 11:40:05.131,,,,,,,0.3929273084479371,0.3929273084479371,,False,,,,,,,,,,,,,,,,WIDE_HIGH_GAP_SHADOW,,,LEGACY_169,stock_0p24_v20,-1.0774,-1.3174,ESTIMATED,,,,,,,,,,,,,,,,,,,,,,0.3929273084479371,27.64950132369995,0.3929273084479371,27.64950132369995,0.3929273084479371,53.5085985660553,0.3929273084479371,107.34999251365662,0.19607843137254902,186.16858673095703,-0.1953125,294.36464977264404,-0.3738317757009346,27.64950132369995,-0.3738317757009346,53.5085985660553,-0.3738317757009346,107.34999251365662,-0.18691588785046775,186.16858673095703,0.18691588785046687,294.36464977264404
v2.1.1,20260915_030530_WIDE_HIGH_GAP_SHADOW_E023_114030174153,WIDE_HIGH_GAP_SHADOW,030530,원익홀딩스,MAIN,MAIN,MAIN,2026-09-15 11:40:30.172,True,T225_S100,2.25,-1.0,2026-09-15 11:40:30.172,2026-09-15 11:40:30.174,2026-09-15 11:47:28.735,418.561,25575.55,25300.0,-1.077,0.291,-1.077,STOP_LOSS,49,40,0,5,4,WIDE_HIGH_GAP_SHADOW,,,,3.0,4.5,25550.0,2026-09-15 11:40:30.172,25550.0,,,4.485981308411215,ACTUAL,175236000000.0,176850457000.0,2026-09-15 11:40:30.253,25600.0,0.081072,0.19569471624266144,0.095599117125553,0.19569471624266144,,,,,20260915_030530_WIDE_E023,2026-09-15 11:40:30.172,25550.0,49.0,0.0,29,23,True,OPEN,20260915_030530_WIDE_HIGH_GAP_SHADOW_E022_113750437121,2026-09-15 11:40:05.131,,,,,,,0.3929273084479371,0.3929273084479371,,False,,,,,,,,,,,,,,,,WIDE_HIGH_GAP_SHADOW,,,LEGACY_169,stock_0p24_v20,-1.0774,-1.3174,ESTIMATED,,,,,,,,,,,,,,,,,,,,,,0.3929273084479371,27.64950132369995,0.3929273084479371,27.64950132369995,0.3929273084479371,53.5085985660553,0.3929273084479371,107.34999251365662,0.19607843137254902,186.16858673095703,-0.1953125,294.36464977264404,-0.3738317757009346,27.64950132369995,-0.3738317757009346,53.5085985660553,-0.3738317757009346,107.34999251365662,-0.18691588785046775,186.16858673095703,0.18691588785046687,294.36464977264404
